Time(h)	pH
110.5780556	7.53
110.5783333	7.54
110.5786111	7.54
110.5788889	7.53
110.5791667	7.54
110.5794444	7.53
110.5797222	7.54
110.58	7.54
110.5802778	7.53
110.5805556	7.54
110.5808333	7.54
110.5811111	7.54
110.5813889	7.54
110.5816667	7.53
110.5819444	7.54
110.5822222	7.53
110.5825	7.54
110.5827778	7.54
110.5830556	7.53
110.5833333	7.54
110.5836111	7.53
110.5838889	7.54
110.5841667	7.54
110.5844444	7.54
110.5847222	7.54
110.585	7.53
110.5852778	7.54
110.5855556	7.54
110.5858333	7.54
110.5861111	7.54
110.5863889	7.54
110.5866667	7.54
110.5869444	7.54
110.5872222	7.54
110.5875	7.54
110.5877778	7.54
110.5880556	7.54
110.5883333	7.54
110.5886111	7.54
110.5888889	7.54
110.5891667	7.54
110.5894444	7.54
110.5897222	7.54
110.59	7.54
110.5902778	7.53
110.5905556	7.54
110.5908333	7.54
110.5911111	7.54
110.5913889	7.54
110.5916667	7.54
110.5919444	7.54
110.5922222	7.54
110.5925	7.54
110.5927778	7.54
110.5930556	7.54
110.5933333	7.54
110.5936111	7.55
110.5938889	7.54
110.5941667	7.54
110.5944444	7.54
110.5947222	7.54
110.595	7.55
110.5952778	7.54
110.5955556	7.54
110.5958333	7.54
110.5961111	7.54
110.5963889	7.55
110.5966667	7.54
110.5969444	7.54
110.5972222	7.54
110.5975	7.54
110.5977778	7.55
110.5980556	7.54
110.5983333	7.54
110.5986111	7.54
110.5988889	7.54
110.5991667	7.54
110.5994444	7.54
110.5997222	7.54
110.6	7.55
110.6002778	7.54
110.6005556	7.55
110.6008333	7.54
110.6011111	7.54
110.6013889	7.54
110.6016667	7.54
110.6019444	7.55
110.6022222	7.54
110.6025	7.54
110.6027778	7.54
110.6030556	7.54
110.6033333	7.55
110.6036111	7.54
110.6038889	7.54
110.6041667	7.54
110.6044444	7.54
110.6047222	7.55
110.605	7.54
110.6052778	7.54
110.6055556	7.54
110.6058333	7.54
110.6061111	7.54
110.6063889	7.54
110.6066667	7.54
110.6069444	7.54
110.6072222	7.54
110.6075	7.54
110.6077778	7.55
110.6080556	7.54
110.6083333	7.55
110.6086111	7.54
110.6088889	7.54
110.6091667	7.55
110.6094444	7.54
110.6097222	7.55
110.61	7.55
110.6102778	7.54
110.6105556	7.55
110.6108333	7.54
110.6111111	7.54
110.6113889	7.55
110.6116667	7.54
110.6119444	7.54
110.6122222	7.54
110.6125	7.54
110.6127778	7.55
110.6130556	7.54
110.6133333	7.54
110.6136111	7.54
110.6138889	7.54
110.6141667	7.54
110.6144444	7.54
110.6147222	7.54
110.615	7.54
110.6152778	7.55
110.6155556	7.54
110.6158333	7.54
110.6161111	7.54
110.6163889	7.54
110.6166667	7.55
110.6169444	7.54
110.6172222	7.54
110.6175	7.54
110.6177778	7.54
110.6180556	7.55
110.6183333	7.55
110.6186111	7.54
110.6188889	7.54
110.6191667	7.55
110.6194444	7.54
110.6197222	7.54
110.62	7.54
110.6202778	7.55
110.6205556	7.55
110.6208333	7.54
110.6211111	7.54
110.6213889	7.54
110.6216667	7.54
110.6219444	7.55
110.6222222	7.55
110.6225	7.54
110.6227778	7.54
110.6230556	7.55
110.6233333	7.54
110.6236111	7.54
110.6238889	7.55
110.6241667	7.55
110.6244444	7.54
110.6247222	7.55
110.625	7.55
110.6252778	7.54
110.6255556	7.55
110.6258333	7.55
110.6261111	7.54
110.6263889	7.55
110.6266667	7.55
110.6269444	7.55
110.6272222	7.55
110.6275	7.55
110.6277778	7.55
110.6280556	7.55
110.6283333	7.54
110.6286111	7.55
110.6288889	7.55
110.6291667	7.55
110.6294444	7.54
110.6297222	7.54
110.63	7.55
110.6302778	7.55
110.6305556	7.55
110.6308333	7.55
110.6311111	7.55
110.6313889	7.55
110.6316667	7.55
110.6319444	7.55
110.6322222	7.55
110.6325	7.55
110.6327778	7.55
110.6330556	7.55
110.6333333	7.55
110.6336111	7.55
110.6338889	7.55
110.6341667	7.55
110.6344444	7.55
110.6347222	7.55
110.635	7.55
110.6352778	7.55
110.6355556	7.55
110.6358333	7.55
110.6361111	7.55
110.6363889	7.55
110.6366667	7.55
110.6369444	7.55
110.6372222	7.55
110.6375	7.55
110.6377778	7.55
110.6380556	7.55
110.6383333	7.55
110.6386111	7.55
110.6388889	7.55
110.6391667	7.55
110.6394444	7.55
110.6397222	7.55
110.64	7.55
110.6402778	7.55
110.6405556	7.55
110.6408333	7.54
110.6411111	7.55
110.6413889	7.55
110.6416667	7.54
110.6419444	7.55
110.6422222	7.55
110.6425	7.55
110.6427778	7.54
110.6430556	7.55
110.6433333	7.55
110.6436111	7.55
110.6438889	7.54
110.6441667	7.55
110.6444444	7.55
110.6447222	7.54
110.645	7.55
110.6452778	7.55
110.6455556	7.55
110.6458333	7.55
110.6461111	7.55
110.6463889	7.55
110.6466667	7.55
110.6469444	7.55
110.6472222	7.55
110.6475	7.55
110.6477778	7.55
110.6480556	7.55
110.6483333	7.55
110.6486111	7.55
110.6488889	7.55
110.6491667	7.55
110.6494444	7.55
110.6497222	7.55
110.65	7.55
110.6502778	7.55
110.6505556	7.55
110.6508333	7.55
110.6511111	7.55
110.6513889	7.55
110.6516667	7.55
110.6519444	7.55
110.6522222	7.55
110.6525	7.54
110.6527778	7.55
110.6530556	7.55
110.6533333	7.55
110.6536111	7.54
110.6538889	7.55
110.6541667	7.55
110.6544444	7.55
110.6547222	7.54
110.655	7.55
110.6552778	7.55
110.6555556	7.54
110.6558333	7.55
110.6561111	7.55
110.6563889	7.55
110.6566667	7.55
110.6569444	7.55
110.6572222	7.55
110.6575	7.55
110.6577778	7.55
110.6580556	7.55
110.6583333	7.55
110.6586111	7.55
110.6588889	7.55
110.6591667	7.56
110.6594444	7.55
110.6597222	7.54
110.66	7.55
110.6602778	7.55
110.6605556	7.54
110.6608333	7.55
110.6611111	7.55
110.6613889	7.55
110.6616667	7.54
110.6619444	7.55
110.6622222	7.55
110.6625	7.55
110.6627778	7.55
110.6630556	7.55
110.6633333	7.55
110.6636111	7.55
110.6638889	7.55
110.6641667	7.55
110.6644444	7.55
110.6647222	7.55
110.665	7.55
110.6652778	7.55
110.6655556	7.55
110.6658333	7.55
110.6661111	7.55
110.6663889	7.55
110.6666667	7.55
110.6669444	7.55
110.6672222	7.55
110.6675	7.55
110.6677778	7.55
110.6680556	7.55
110.6683333	7.55
110.6686111	7.55
110.6688889	7.55
110.6691667	7.56
110.6694444	7.55
110.6697222	7.55
110.67	7.55
110.6702778	7.55
110.6705556	7.55
110.6708333	7.55
110.6711111	7.56
110.6713889	7.55
110.6716667	7.55
110.6719444	7.56
110.6722222	7.56
110.6725	7.55
110.6727778	7.55
110.6730556	7.56
110.6733333	7.55
110.6736111	7.55
110.6738889	7.55
110.6741667	7.55
110.6744444	7.55
110.6747222	7.56
110.675	7.55
110.6752778	7.55
110.6755556	7.55
110.6758333	7.56
110.6761111	7.55
110.6763889	7.55
110.6766667	7.55
110.6769444	7.56
110.6772222	7.56
110.6775	7.56
110.6777778	7.56
110.6780556	7.56
110.6783333	7.56
110.6786111	7.55
110.6788889	7.55
110.6791667	7.55
110.6794444	7.56
110.6797222	7.55
110.68	7.55
110.6802778	7.55
110.6805556	7.56
110.6808333	7.56
110.6811111	7.55
110.6813889	7.56
110.6816667	7.56
110.6819444	7.55
110.6822222	7.56
110.6825	7.56
110.6827778	7.55
110.6830556	7.56
110.6833333	7.56
110.6836111	7.55
110.6838889	7.56
110.6841667	7.56
110.6844444	7.56
110.6847222	7.55
110.685	7.56
110.6852778	7.56
110.6855556	7.55
110.6858333	7.56
110.6861111	7.56
110.6863889	7.56
110.6866667	7.55
110.6869444	7.56
110.6872222	7.56
110.6875	7.55
110.6877778	7.55
110.6880556	7.56
110.6883333	7.55
110.6886111	7.55
110.6888889	7.56
110.6891667	7.56
110.6894444	7.55
110.6897222	7.56
110.69	7.56
110.6902778	7.56
110.6905556	7.56
110.6908333	7.56
110.6911111	7.56
110.6913889	7.56
110.6916667	7.56
110.6919444	7.57
110.6922222	7.56
110.6925	7.56
110.6927778	7.56
110.6930556	7.56
110.6933333	7.55
110.6936111	7.56
110.6938889	7.56
110.6941667	7.56
110.6944444	7.56
110.6947222	7.57
110.695	7.56
110.6952778	7.55
110.6955556	7.56
110.6958333	7.57
110.6961111	7.56
110.6963889	7.56
110.6966667	7.56
110.6969444	7.57
110.6972222	7.56
110.6975	7.56
110.6977778	7.57
110.6980556	7.56
110.6983333	7.56
110.6986111	7.56
110.6988889	7.56
110.6991667	7.56
110.6994444	7.56
110.6997222	7.56
110.7	7.56
110.7002778	7.56
110.7005556	7.56
110.7008333	7.56
110.7011111	7.56
110.7013889	7.56
110.7016667	7.56
110.7019444	7.56
110.7022222	7.56
110.7025	7.56
110.7027778	7.56
110.7030556	7.56
110.7033333	7.56
110.7036111	7.56
110.7038889	7.56
110.7041667	7.56
110.7044444	7.56
110.7047222	7.56
110.705	7.56
110.7052778	7.56
110.7055556	7.56
110.7058333	7.56
110.7061111	7.56
110.7063889	7.56
110.7066667	7.56
110.7069444	7.56
110.7072222	7.56
110.7075	7.56
110.7077778	7.56
110.7080556	7.57
110.7083333	7.56
110.7086111	7.56
110.7088889	7.56
110.7091667	7.56
110.7094444	7.56
110.7097222	7.56
110.71	7.56
110.7102778	7.56
110.7105556	7.56
110.7108333	7.56
110.7111111	7.56
110.7113889	7.56
110.7116667	7.56
110.7119444	7.56
110.7122222	7.56
110.7125	7.56
110.7127778	7.56
110.7130556	7.56
110.7133333	7.56
110.7136111	7.56
110.7138889	7.56
110.7141667	7.56
110.7144444	7.56
110.7147222	7.56
110.715	7.56
110.7152778	7.56
110.7155556	7.56
110.7158333	7.56
110.7161111	7.56
110.7163889	7.56
110.7166667	7.56
110.7169444	7.57
110.7172222	7.56
110.7175	7.56
110.7177778	7.56
110.7180556	7.56
110.7183333	7.56
110.7186111	7.56
110.7188889	7.56
110.7191667	7.57
110.7194444	7.56
110.7197222	7.56
110.72	7.56
110.7202778	7.56
110.7205556	7.56
110.7208333	7.57
110.7211111	7.56
110.7213889	7.56
110.7216667	7.57
110.7219444	7.57
110.7222222	7.56
110.7225	7.56
110.7227778	7.57
110.7230556	7.57
110.7233333	7.56
110.7236111	7.57
110.7238889	7.57
110.7241667	7.56
110.7244444	7.57
110.7247222	7.57
110.725	7.56
110.7252778	7.56
110.7255556	7.57
110.7258333	7.57
110.7261111	7.56
110.7263889	7.57
110.7266667	7.57
110.7269444	7.56
110.7272222	7.56
110.7275	7.57
110.7277778	7.57
110.7280556	7.56
110.7283333	7.57
110.7286111	7.57
110.7288889	7.56
110.7291667	7.57
110.7294444	7.57
110.7297222	7.56
110.73	7.57
110.7302778	7.57
110.7305556	7.57
110.7308333	7.56
110.7311111	7.57
110.7313889	7.57
110.7316667	7.57
110.7319444	7.57
110.7322222	7.57
110.7325	7.57
110.7327778	7.57
110.7330556	7.56
110.7333333	7.57
110.7336111	7.56
110.7338889	7.57
110.7341667	7.57
110.7344444	7.56
110.7347222	7.57
110.735	7.57
110.7352778	7.56
110.7355556	7.57
110.7358333	7.56
110.7361111	7.57
110.7363889	7.56
110.7366667	7.56
110.7369444	7.56
110.7372222	7.56
110.7375	7.57
110.7377778	7.57
110.7380556	7.56
110.7383333	7.56
110.7386111	7.57
110.7388889	7.57
110.7391667	7.56
110.7394444	7.57
110.7397222	7.57
110.74	7.56
110.7402778	7.56
110.7405556	7.57
110.7408333	7.57
110.7411111	7.56
110.7413889	7.57
110.7416667	7.57
110.7419444	7.57
110.7422222	7.57
110.7425	7.57
110.7427778	7.57
110.7430556	7.57
110.7433333	7.57
110.7436111	7.57
110.7438889	7.57
110.7441667	7.57
110.7444444	7.57
110.7447222	7.57
110.745	7.57
110.7452778	7.57
110.7455556	7.56
110.7458333	7.57
110.7461111	7.57
110.7463889	7.57
110.7466667	7.57
110.7469444	7.57
110.7472222	7.56
110.7475	7.57
110.7477778	7.57
110.7480556	7.57
110.7483333	7.57
110.7486111	7.57
110.7488889	7.57
110.7491667	7.57
110.7494444	7.57
110.7497222	7.57
110.75	7.57
110.7502778	7.57
110.7505556	7.57
110.7508333	7.57
110.7511111	7.57
110.7513889	7.57
110.7516667	7.56
110.7519444	7.57
110.7522222	7.57
110.7525	7.56
110.7527778	7.57
110.7530556	7.57
110.7533333	7.57
110.7536111	7.56
110.7538889	7.57
110.7541667	7.57
110.7544444	7.57
110.7547222	7.57
110.755	7.57
110.7552778	7.57
110.7555556	7.56
110.7558333	7.57
110.7561111	7.57
110.7563889	7.57
110.7566667	7.57
110.7569444	7.57
110.7572222	7.57
110.7575	7.57
110.7577778	7.57
110.7580556	7.57
110.7583333	7.57
110.7586111	7.57
110.7588889	7.57
110.7591667	7.56
110.7594444	7.57
110.7597222	7.57
110.76	7.57
110.7602778	7.57
110.7605556	7.57
110.7608333	7.57
110.7611111	7.57
110.7613889	7.57
110.7616667	7.57
110.7619444	7.57
110.7622222	7.57
110.7625	7.58
110.7627778	7.57
110.7630556	7.57
110.7633333	7.57
110.7636111	7.57
110.7638889	7.58
110.7641667	7.57
110.7644444	7.57
110.7647222	7.57
110.765	7.57
110.7652778	7.57
110.7655556	7.57
110.7658333	7.57
110.7661111	7.57
110.7663889	7.57
110.7666667	7.57
110.7669444	7.57
110.7672222	7.57
110.7675	7.57
110.7677778	7.57
110.7680556	7.57
110.7683333	7.57
110.7686111	7.58
110.7688889	7.57
110.7691667	7.58
110.7694444	7.57
110.7697222	7.57
110.77	7.58
110.7702778	7.58
110.7705556	7.57
110.7708333	7.57
110.7711111	7.57
110.7713889	7.57
110.7716667	7.57
110.7719444	7.57
110.7722222	7.57
110.7725	7.57
110.7727778	7.57
110.7730556	7.57
110.7733333	7.57
110.7736111	7.57
110.7738889	7.57
110.7741667	7.57
110.7744444	7.57
110.7747222	7.57
110.775	7.58
110.7752778	7.57
110.7755556	7.57
110.7758333	7.57
110.7761111	7.57
110.7763889	7.58
110.7766667	7.57
110.7769444	7.57
110.7772222	7.57
110.7775	7.57
110.7777778	7.57
110.7780556	7.57
110.7783333	7.57
110.7786111	7.57
110.7788889	7.58
110.7791667	7.57
110.7794444	7.57
110.7797222	7.57
110.78	7.57
110.7802778	7.58
110.7805556	7.57
110.7808333	7.57
110.7811111	7.57
110.7813889	7.57
110.7816667	7.58
110.7819444	7.58
110.7822222	7.57
110.7825	7.58
110.7827778	7.58
110.7830556	7.57
110.7833333	7.58
110.7836111	7.57
110.7838889	7.57
110.7841667	7.58
110.7844444	7.57
110.7847222	7.57
110.785	7.57
110.7852778	7.57
110.7855556	7.57
110.7858333	7.57
110.7861111	7.57
110.7863889	7.57
110.7866667	7.57
110.7869444	7.57
110.7872222	7.57
110.7875	7.57
110.7877778	7.57
110.7880556	7.58
110.7883333	7.58
110.7886111	7.57
110.7888889	7.58
110.7891667	7.58
110.7894444	7.57
110.7897222	7.58
110.79	7.57
110.7902778	7.58
110.7905556	7.58
110.7908333	7.57
110.7911111	7.58
110.7913889	7.57
110.7916667	7.57
110.7919444	7.58
110.7922222	7.57
110.7925	7.58
110.7927778	7.57
110.7930556	7.57
110.7933333	7.58
110.7936111	7.58
110.7938889	7.57
110.7941667	7.58
110.7944444	7.58
110.7947222	7.58
110.795	7.58
110.7952778	7.57
110.7955556	7.57
110.7958333	7.58
110.7961111	7.57
110.7963889	7.57
110.7966667	7.57
110.7969444	7.57
110.7972222	7.58
110.7975	7.58
110.7977778	7.57
110.7980556	7.58
110.7983333	7.58
110.7986111	7.57
110.7988889	7.58
110.7991667	7.57
110.7994444	7.57
110.7997222	7.58
110.8	7.57
110.8002778	7.58
110.8005556	7.57
110.8008333	7.58
110.8011111	7.58
110.8013889	7.57
110.8016667	7.58
110.8019444	7.57
110.8022222	7.58
110.8025	7.58
110.8027778	7.58
110.8030556	7.58
110.8033333	7.57
110.8036111	7.58
110.8038889	7.57
110.8041667	7.58
110.8044444	7.57
110.8047222	7.58
110.805	7.58
110.8052778	7.57
110.8055556	7.59
110.8058333	7.57
110.8061111	7.58
110.8063889	7.57
110.8066667	7.58
110.8069444	7.58
110.8072222	7.57
110.8075	7.58
110.8077778	7.57
110.8080556	7.58
110.8083333	7.58
110.8086111	7.57
110.8088889	7.58
110.8091667	7.57
110.8094444	7.58
110.8097222	7.58
110.81	7.57
110.8102778	7.58
110.8105556	7.57
110.8108333	7.58
110.8111111	7.58
110.8113889	7.57
110.8116667	7.58
110.8119444	7.57
110.8122222	7.58
110.8125	7.58
110.8127778	7.57
110.8130556	7.58
110.8133333	7.57
110.8136111	7.57
110.8138889	7.58
110.8141667	7.57
110.8144444	7.58
110.8147222	7.58
110.815	7.57
110.8152778	7.58
110.8155556	7.57
110.8158333	7.58
110.8161111	7.57
110.8163889	7.57
110.8166667	7.58
110.8169444	7.57
110.8172222	7.58
110.8175	7.57
110.8177778	7.58
110.8180556	7.57
110.8183333	7.58
110.8186111	7.57
110.8188889	7.58
110.8191667	7.58
110.8194444	7.57
110.8197222	7.58
110.82	7.57
110.8202778	7.58
110.8205556	7.57
110.8208333	7.58
110.8211111	7.58
110.8213889	7.58
110.8216667	7.58
110.8219444	7.57
110.8222222	7.58
110.8225	7.57
110.8227778	7.58
110.8230556	7.58
110.8233333	7.57
110.8236111	7.58
110.8238889	7.58
110.8241667	7.58
110.8244444	7.58
110.8247222	7.57
110.825	7.58
110.8252778	7.58
110.8255556	7.58
110.8258333	7.58
110.8261111	7.58
110.8263889	7.58
110.8266667	7.58
110.8269444	7.58
110.8272222	7.58
110.8275	7.58
110.8277778	7.58
110.8280556	7.58
110.8283333	7.58
110.8286111	7.57
110.8288889	7.58
110.8291667	7.58
110.8294444	7.58
110.8297222	7.58
110.83	7.57
110.8302778	7.58
110.8305556	7.58
110.8308333	7.58
110.8311111	7.58
110.8313889	7.57
110.8316667	7.58
110.8319444	7.58
110.8322222	7.58
110.8325	7.58
110.8327778	7.57
110.8330556	7.58
110.8333333	7.58
110.8336111	7.58
110.8338889	7.58
110.8341667	7.57
110.8344444	7.58
110.8347222	7.58
110.835	7.59
110.8352778	7.58
110.8355556	7.58
110.8358333	7.58
110.8361111	7.58
110.8363889	7.59
110.8366667	7.58
110.8369444	7.58
110.8372222	7.58
110.8375	7.58
110.8377778	7.59
110.8380556	7.57
110.8383333	7.59
110.8386111	7.58
110.8388889	7.58
110.8391667	7.58
110.8394444	7.58
110.8397222	7.59
110.84	7.57
110.8402778	7.59
110.8405556	7.58
110.8408333	7.58
110.8411111	7.58
110.8413889	7.58
110.8416667	7.58
110.8419444	7.57
110.8422222	7.58
110.8425	7.58
110.8427778	7.58
110.8430556	7.58
110.8433333	7.57
110.8436111	7.59
110.8438889	7.57
110.8441667	7.58
110.8444444	7.58
110.8447222	7.58
110.845	7.59
110.8452778	7.58
110.8455556	7.59
110.8458333	7.57
110.8461111	7.58
110.8463889	7.58
110.8466667	7.58
110.8469444	7.59
110.8472222	7.57
110.8475	7.59
110.8477778	7.58
110.8480556	7.59
110.8483333	7.58
110.8486111	7.58
110.8488889	7.58
110.8491667	7.58
110.8494444	7.59
110.8497222	7.58
110.85	7.59
110.8502778	7.57
110.8505556	7.58
110.8508333	7.58
110.8511111	7.58
110.8513889	7.58
110.8516667	7.57
110.8519444	7.59
110.8522222	7.58
110.8525	7.58
110.8527778	7.58
110.8530556	7.58
110.8533333	7.59
110.8536111	7.58
110.8538889	7.58
110.8541667	7.58
110.8544444	7.58
110.8547222	7.59
110.855	7.58
110.8552778	7.59
110.8555556	7.58
110.8558333	7.58
110.8561111	7.59
110.8563889	7.58
110.8566667	7.58
110.8569444	7.59
110.8572222	7.58
110.8575	7.59
110.8577778	7.58
110.8580556	7.58
110.8583333	7.59
110.8586111	7.58
110.8588889	7.58
110.8591667	7.59
110.8594444	7.58
110.8597222	7.59
110.86	7.58
110.8602778	7.58
110.8605556	7.59
110.8608333	7.58
110.8611111	7.58
110.8613889	7.58
110.8616667	7.58
110.8619444	7.59
110.8622222	7.59
110.8625	7.58
110.8627778	7.59
110.8630556	7.58
110.8633333	7.58
110.8636111	7.59
110.8638889	7.58
110.8641667	7.59
110.8644444	7.59
110.8647222	7.58
110.865	7.59
110.8652778	7.58
110.8655556	7.59
110.8658333	7.59
110.8661111	7.58
110.8663889	7.59
110.8666667	7.58
110.8669444	7.58
110.8672222	7.59
110.8675	7.58
110.8677778	7.59
110.8680556	7.58
110.8683333	7.58
110.8686111	7.59
110.8688889	7.58
110.8691667	7.58
110.8694444	7.58
110.8697222	7.58
110.87	7.59
110.8702778	7.58
110.8705556	7.58
110.8708333	7.59
110.8711111	7.59
110.8713889	7.59
110.8716667	7.59
110.8719444	7.58
110.8722222	7.59
110.8725	7.59
110.8727778	7.58
110.8730556	7.59
110.8733333	7.58
110.8736111	7.59
110.8738889	7.59
110.8741667	7.58
110.8744444	7.59
110.8747222	7.58
110.875	7.58
110.8752778	7.59
110.8755556	7.58
110.8758333	7.59
110.8761111	7.59
110.8763889	7.58
110.8766667	7.59
110.8769444	7.58
110.8772222	7.59
110.8775	7.58
110.8777778	7.58
110.8780556	7.59
110.8783333	7.58
110.8786111	7.59
110.8788889	7.59
110.8791667	7.58
110.8794444	7.59
110.8797222	7.59
110.88	7.58
110.8802778	7.59
110.8805556	7.58
110.8808333	7.59
110.8811111	7.59
110.8813889	7.58
110.8816667	7.59
110.8819444	7.59
110.8822222	7.58
110.8825	7.59
110.8827778	7.58
110.8830556	7.59
110.8833333	7.59
110.8836111	7.59
110.8838889	7.59
110.8841667	7.58
110.8844444	7.59
110.8847222	7.59
110.885	7.59
110.8852778	7.59
110.8855556	7.58
110.8858333	7.59
110.8861111	7.59
110.8863889	7.59
110.8866667	7.59
110.8869444	7.58
110.8872222	7.59
110.8875	7.59
110.8877778	7.59
110.8880556	7.59
110.8883333	7.58
110.8886111	7.59
110.8888889	7.59
110.8891667	7.59
110.8894444	7.59
110.8897222	7.58
110.89	7.59
110.8902778	7.59
110.8905556	7.59
110.8908333	7.59
110.8911111	7.58
110.8913889	7.59
110.8916667	7.59
110.8919444	7.59
110.8922222	7.59
110.8925	7.58
110.8927778	7.59
110.8930556	7.59
110.8933333	7.59
110.8936111	7.59
110.8938889	7.58
110.8941667	7.59
110.8944444	7.59
110.8947222	7.58
110.895	7.59
110.8952778	7.59
110.8955556	7.59
110.8958333	7.59
110.8961111	7.59
110.8963889	7.59
110.8966667	7.59
110.8969444	7.59
110.8972222	7.59
110.8975	7.59
110.8977778	7.58
110.8980556	7.59
110.8983333	7.59
110.8986111	7.59
110.8988889	7.59
110.8991667	7.58
110.8994444	7.59
110.8997222	7.59
110.9	7.59
110.9002778	7.59
110.9005556	7.58
110.9008333	7.59
110.9011111	7.59
110.9013889	7.59
110.9016667	7.59
110.9019444	7.58
110.9022222	7.59
110.9025	7.59
110.9027778	7.59
110.9030556	7.59
110.9033333	7.58
110.9036111	7.59
110.9038889	7.59
110.9041667	7.59
110.9044444	7.59
110.9047222	7.59
110.905	7.59
110.9052778	7.59
110.9055556	7.59
110.9058333	7.59
110.9061111	7.59
110.9063889	7.59
110.9066667	7.59
110.9069444	7.59
110.9072222	7.59
110.9075	7.59
110.9077778	7.59
110.9080556	7.59
110.9083333	7.59
110.9086111	7.59
110.9088889	7.59
110.9091667	7.59
110.9094444	7.59
110.9097222	7.59
110.91	7.59
110.9102778	7.59
110.9105556	7.59
110.9108333	7.59
110.9111111	7.59
110.9113889	7.59
110.9116667	7.59
110.9119444	7.59
110.9122222	7.59
110.9125	7.59
110.9127778	7.59
110.9130556	7.59
110.9133333	7.59
110.9136111	7.59
110.9138889	7.59
110.9141667	7.59
110.9144444	7.59
110.9147222	7.59
110.915	7.59
110.9152778	7.59
110.9155556	7.59
110.9158333	7.59
110.9161111	7.59
110.9163889	7.59
110.9166667	7.59
110.9169444	7.59
110.9172222	7.59
110.9175	7.59
110.9177778	7.59
110.9180556	7.59
110.9183333	7.59
110.9186111	7.59
110.9188889	7.59
110.9191667	7.59
110.9194444	7.59
110.9197222	7.59
110.92	7.59
110.9202778	7.59
110.9205556	7.59
110.9208333	7.59
110.9211111	7.59
110.9213889	7.59
110.9216667	7.59
110.9219444	7.59
110.9222222	7.59
110.9225	7.59
110.9227778	7.59
110.9230556	7.59
110.9233333	7.59
110.9236111	7.59
110.9238889	7.59
110.9241667	7.59
110.9244444	7.59
110.9247222	7.59
110.925	7.59
110.9252778	7.59
110.9255556	7.59
110.9258333	7.59
110.9261111	7.59
110.9263889	7.59
110.9266667	7.59
110.9269444	7.59
110.9272222	7.59
110.9275	7.59
110.9277778	7.59
110.9280556	7.59
110.9283333	7.59
110.9286111	7.59
110.9288889	7.59
110.9291667	7.59
110.9294444	7.59
110.9297222	7.59
110.93	7.59
110.9302778	7.59
110.9305556	7.59
110.9308333	7.59
110.9311111	7.59
110.9313889	7.59
110.9316667	7.59
110.9319444	7.59
110.9322222	7.59
110.9325	7.59
110.9327778	7.59
110.9330556	7.59
110.9333333	7.59
110.9336111	7.6
110.9338889	7.59
110.9341667	7.6
110.9344444	7.59
110.9347222	7.59
110.935	7.6
110.9352778	7.59
110.9355556	7.59
110.9358333	7.59
110.9361111	7.59
110.9363889	7.59
110.9366667	7.59
110.9369444	7.59
110.9372222	7.59
110.9375	7.59
110.9377778	7.59
110.9380556	7.59
110.9383333	7.59
110.9386111	7.59
110.9388889	7.59
110.9391667	7.59
110.9394444	7.59
110.9397222	7.59
110.94	7.59
110.9402778	7.59
110.9405556	7.59
110.9408333	7.59
110.9411111	7.59
110.9413889	7.59
110.9416667	7.59
110.9419444	7.6
110.9422222	7.59
110.9425	7.59
110.9427778	7.6
110.9430556	7.59
110.9433333	7.6
110.9436111	7.59
110.9438889	7.59
110.9441667	7.6
110.9444444	7.59
110.9447222	7.6
110.945	7.59
110.9452778	7.59
110.9455556	7.6
110.9458333	7.59
110.9461111	7.6
110.9463889	7.6
110.9466667	7.59
110.9469444	7.6
110.9472222	7.59
110.9475	7.6
110.9477778	7.6
110.9480556	7.59
110.9483333	7.6
110.9486111	7.59
110.9488889	7.59
110.9491667	7.59
110.9494444	7.59
110.9497222	7.6
110.95	7.59
110.9502778	7.59
110.9505556	7.6
110.9508333	7.59
110.9511111	7.6
110.9513889	7.6
110.9516667	7.6
110.9519444	7.6
110.9522222	7.6
110.9525	7.6
110.9527778	7.6
110.9530556	7.6
110.9533333	7.6
110.9536111	7.6
110.9538889	7.6
110.9541667	7.6
110.9544444	7.6
110.9547222	7.59
110.955	7.6
110.9552778	7.59
110.9555556	7.59
110.9558333	7.59
110.9561111	7.58
110.9563889	7.59
110.9566667	7.58
110.9569444	7.57
110.9572222	7.57
110.9575	7.56
110.9577778	7.57
110.9580556	7.56
110.9583333	7.55
110.9586111	7.55
110.9588889	7.54
110.9591667	7.55
110.9594444	7.54
110.9597222	7.53
110.96	7.54
110.9602778	7.53
110.9605556	7.53
110.9608333	7.53
110.9611111	7.53
110.9613889	7.53
110.9616667	7.53
110.9619444	7.53
110.9622222	7.53
110.9625	7.52
110.9627778	7.52
110.9630556	7.53
110.9633333	7.52
110.9636111	7.52
110.9638889	7.51
110.9641667	7.52
110.9644444	7.52
110.9647222	7.51
110.965	7.51
110.9652778	7.5
110.9655556	7.5
110.9658333	7.51
110.9661111	7.5
110.9663889	7.5
110.9666667	7.49
110.9669444	7.49
110.9672222	7.49
110.9675	7.48
110.9677778	7.47
110.9680556	7.47
110.9683333	7.46
110.9686111	7.46
110.9688889	7.45
110.9691667	7.44
110.9694444	7.44
110.9697222	7.43
110.97	7.43
110.9702778	7.42
110.9705556	7.41
110.9708333	7.41
110.9711111	7.41
110.9713889	7.4
110.9716667	7.4
110.9719444	7.39
110.9722222	7.38
110.9725	7.38
110.9727778	7.37
